date,code,name,unit_raw,unit,qty,qty_kg,source,sheet,cell,pl_I,pl_II,pl_III,pl_IV,pl_II_chot,pl_III_chot,appendices,appendices_chot
2026-01-25,CH-05-061,RICH GOLD POWDER (Sherwin-vn code: 0007480021-25.00K)-nhũ đồng,kilo,kg,25.0,25.0,sheet,W01,AF8,False,False,False,False,False,False,,
2026-01-26,CH-05-061,RICH GOLD POWDER (Sherwin-vn code: 0007480021-25.00K)-nhũ đồng,kilo,kg,25.0,25.0,sheet,W01,AG8,False,False,False,False,False,False,,
2026-01-27,CH-05-061,RICH GOLD POWDER (Sherwin-vn code: 0007480021-25.00K)-nhũ đồng,kilo,kg,25.0,25.0,sheet,W01,AH8,False,False,False,False,False,False,,
2026-01-28,CH-05-061,RICH GOLD POWDER (Sherwin-vn code: 0007480021-25.00K)-nhũ đồng,kilo,kg,25.0,25.0,sheet,W01,AI8,False,False,False,False,False,False,,
2026-01-29,CH-05-061,RICH GOLD POWDER (Sherwin-vn code: 0007480021-25.00K)-nhũ đồng,kilo,kg,25.0,25.0,sheet,W01,AJ8,False,False,False,False,False,False,,
2026-01-30,CH-05-061,RICH GOLD POWDER (Sherwin-vn code: 0007480021-25.00K)-nhũ đồng,kilo,kg,25.0,25.0,sheet,W01,AK8,False,False,False,False,False,False,,
2026-01-31,CH-05-061,RICH GOLD POWDER (Sherwin-vn code: 0007480021-25.00K)-nhũ đồng,kilo,kg,25.0,25.0,sheet,W01,AL8,False,False,False,False,False,False,,
2026-02-01,CH-05-061,RICH GOLD POWDER (Sherwin-vn code: 0007480021-25.00K)-nhũ đồng,kilo,kg,25.0,25.0,sheet,W01,AM8,False,False,False,False,False,False,,
2025-12-29,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,E9,False,False,False,False,False,False,,
2025-12-30,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,F9,False,False,False,False,False,False,,
2025-12-31,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,G9,False,False,False,False,False,False,,
2026-01-01,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,H9,False,False,False,False,False,False,,
2026-01-02,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,I9,False,False,False,False,False,False,,
2026-01-03,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,J9,False,False,False,False,False,False,,
2026-01-04,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,K9,False,False,False,False,False,False,,
2026-01-05,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,L9,False,False,False,False,False,False,,
2026-01-06,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,M9,False,False,False,False,False,False,,
2026-01-07,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,N9,False,False,False,False,False,False,,
2026-01-08,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,O9,False,False,False,False,False,False,,
2026-01-09,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,P9,False,False,False,False,False,False,,
2026-01-10,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,Q9,False,False,False,False,False,False,,
2026-01-11,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,R9,False,False,False,False,False,False,,
2026-01-12,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,S9,False,False,False,False,False,False,,
2026-01-13,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,T9,False,False,False,False,False,False,,
2026-01-14,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,U9,False,False,False,False,False,False,,
2026-01-15,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,V9,False,False,False,False,False,False,,
2026-01-16,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,W9,False,False,False,False,False,False,,
2026-01-17,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,X9,False,False,False,False,False,False,,
2026-01-18,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,Y9,False,False,False,False,False,False,,
2026-01-19,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,Z9,False,False,False,False,False,False,,
2026-01-20,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,AA9,False,False,False,False,False,False,,
2026-01-21,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,AB9,False,False,False,False,False,False,,
2026-01-22,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,AC9,False,False,False,False,False,False,,
2026-01-23,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,AD9,False,False,False,False,False,False,,
2026-01-24,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,AE9,False,False,False,False,False,False,,
2026-01-25,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,AF9,False,False,False,False,False,False,,
2026-01-26,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,AG9,False,False,False,False,False,False,,
2026-01-27,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,AH9,False,False,False,False,False,False,,
2026-01-28,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,AI9,False,False,False,False,False,False,,
2026-01-29,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,AJ9,False,False,False,False,False,False,,
2026-01-30,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,AK9,False,False,False,False,False,False,,
2026-01-31,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,AL9,False,False,False,False,False,False,,
2026-02-01,CH-06-125,ZZ000-P7818-5.00K,,kg,45.0,45.0,sheet,W01,AM9,False,False,False,False,False,False,,
2025-12-29,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,E10,False,False,False,False,False,False,,
2025-12-30,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,F10,False,False,False,False,False,False,,
2025-12-31,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,G10,False,False,False,False,False,False,,
2026-01-01,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,H10,False,False,False,False,False,False,,
2026-01-02,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,I10,False,False,False,False,False,False,,
2026-01-03,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,J10,False,False,False,False,False,False,,
2026-01-04,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,K10,False,False,False,False,False,False,,
2026-01-05,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,L10,False,False,False,False,False,False,,
2026-01-06,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,M10,False,False,False,False,False,False,,
2026-01-07,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,N10,False,False,False,False,False,False,,
2026-01-08,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,O10,False,False,False,False,False,False,,
2026-01-09,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,P10,False,False,False,False,False,False,,
2026-01-10,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,Q10,False,False,False,False,False,False,,
2026-01-11,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,R10,False,False,False,False,False,False,,
2026-01-12,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,S10,False,False,False,False,False,False,,
2026-01-13,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,T10,False,False,False,False,False,False,,
2026-01-14,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,U10,False,False,False,False,False,False,,
2026-01-15,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,V10,False,False,False,False,False,False,,
2026-01-16,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,W10,False,False,False,False,False,False,,
2026-01-17,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,X10,False,False,False,False,False,False,,
2026-01-18,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,Y10,False,False,False,False,False,False,,
2026-01-19,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,Z10,False,False,False,False,False,False,,
2026-01-20,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,AA10,False,False,False,False,False,False,,
2026-01-21,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,AB10,False,False,False,False,False,False,,
2026-01-22,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,AC10,False,False,False,False,False,False,,
2026-01-23,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,AD10,False,False,False,False,False,False,,
2026-01-24,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,AE10,False,False,False,False,False,False,,
2026-01-25,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,AF10,False,False,False,False,False,False,,
2026-01-26,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,AG10,False,False,False,False,False,False,,
2026-01-27,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,AH10,False,False,False,False,False,False,,
2026-01-28,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,AI10,False,False,False,False,False,False,,
2026-01-29,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,AJ10,False,False,False,False,False,False,,
2026-01-30,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,AK10,False,False,False,False,False,False,,
2026-01-31,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,AL10,False,False,False,False,False,False,,
2026-02-01,CH-06-126,ZZ000-P5795-5.00K,kilo,kg,0.0,0.0,sheet,W01,AM10,False,False,False,False,False,False,,
2025-12-29,CH-06-134,214:002-18.00K,kilo,kg,72.0,72.0,sheet,W01,E11,True,True,True,False,True,True,"I,II,III","I,II,III"
2025-12-30,CH-06-134,214:002-18.00K,kilo,kg,72.0,72.0,sheet,W01,F11,True,True,True,False,True,True,"I,II,III","I,II,III"
2025-12-31,CH-06-134,214:002-18.00K,kilo,kg,72.0,72.0,sheet,W01,G11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-01,CH-06-134,214:002-18.00K,kilo,kg,72.0,72.0,sheet,W01,H11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-02,CH-06-134,214:002-18.00K,kilo,kg,72.0,72.0,sheet,W01,I11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-03,CH-06-134,214:002-18.00K,kilo,kg,72.0,72.0,sheet,W01,J11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-04,CH-06-134,214:002-18.00K,kilo,kg,72.0,72.0,sheet,W01,K11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-05,CH-06-134,214:002-18.00K,kilo,kg,72.0,72.0,sheet,W01,L11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-06,CH-06-134,214:002-18.00K,kilo,kg,72.0,72.0,sheet,W01,M11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-07,CH-06-134,214:002-18.00K,kilo,kg,72.0,72.0,sheet,W01,N11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-08,CH-06-134,214:002-18.00K,kilo,kg,72.0,72.0,sheet,W01,O11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-09,CH-06-134,214:002-18.00K,kilo,kg,72.0,72.0,sheet,W01,P11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-10,CH-06-134,214:002-18.00K,kilo,kg,72.0,72.0,sheet,W01,Q11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-11,CH-06-134,214:002-18.00K,kilo,kg,72.0,72.0,sheet,W01,R11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-12,CH-06-134,214:002-18.00K,kilo,kg,72.0,72.0,sheet,W01,S11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-13,CH-06-134,214:002-18.00K,kilo,kg,72.0,72.0,sheet,W01,T11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-14,CH-06-134,214:002-18.00K,kilo,kg,72.0,72.0,sheet,W01,U11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-15,CH-06-134,214:002-18.00K,kilo,kg,72.0,72.0,sheet,W01,V11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-16,CH-06-134,214:002-18.00K,kilo,kg,72.0,72.0,sheet,W01,W11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-17,CH-06-134,214:002-18.00K,kilo,kg,72.0,72.0,sheet,W01,X11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-18,CH-06-134,214:002-18.00K,kilo,kg,72.0,72.0,sheet,W01,Y11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-19,CH-06-134,214:002-18.00K,kilo,kg,72.0,72.0,sheet,W01,Z11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-20,CH-06-134,214:002-18.00K,kilo,kg,72.0,72.0,sheet,W01,AA11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-21,CH-06-134,214:002-18.00K,kilo,kg,72.0,72.0,sheet,W01,AB11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-22,CH-06-134,214:002-18.00K,kilo,kg,18.0,18.0,sheet,W01,AC11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-23,CH-06-134,214:002-18.00K,kilo,kg,18.0,18.0,sheet,W01,AD11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-24,CH-06-134,214:002-18.00K,kilo,kg,0.0,0.0,sheet,W01,AE11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-25,CH-06-134,214:002-18.00K,kilo,kg,0.0,0.0,sheet,W01,AF11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-26,CH-06-134,214:002-18.00K,kilo,kg,0.0,0.0,sheet,W01,AG11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-27,CH-06-134,214:002-18.00K,kilo,kg,0.0,0.0,sheet,W01,AH11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-28,CH-06-134,214:002-18.00K,kilo,kg,0.0,0.0,sheet,W01,AI11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-29,CH-06-134,214:002-18.00K,kilo,kg,0.0,0.0,sheet,W01,AJ11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-30,CH-06-134,214:002-18.00K,kilo,kg,0.0,0.0,sheet,W01,AK11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-31,CH-06-134,214:002-18.00K,kilo,kg,0.0,0.0,sheet,W01,AL11,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-02-01,CH-06-134,214:002-18.00K,kilo,kg,0.0,0.0,sheet,W01,AM11,True,True,True,False,True,True,"I,II,III","I,II,III"
2025-12-29,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,40.0,40.0,sheet,W01,E12,True,False,True,False,False,True,"I,III","I,III"
2025-12-30,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,40.0,40.0,sheet,W01,F12,True,False,True,False,False,True,"I,III","I,III"
2025-12-31,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,40.0,40.0,sheet,W01,G12,True,False,True,False,False,True,"I,III","I,III"
2026-01-01,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,40.0,40.0,sheet,W01,H12,True,False,True,False,False,True,"I,III","I,III"
2026-01-02,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,40.0,40.0,sheet,W01,I12,True,False,True,False,False,True,"I,III","I,III"
2026-01-03,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,40.0,40.0,sheet,W01,J12,True,False,True,False,False,True,"I,III","I,III"
2026-01-04,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,40.0,40.0,sheet,W01,K12,True,False,True,False,False,True,"I,III","I,III"
2026-01-05,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,40.0,40.0,sheet,W01,L12,True,False,True,False,False,True,"I,III","I,III"
2026-01-06,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,40.0,40.0,sheet,W01,M12,True,False,True,False,False,True,"I,III","I,III"
2026-01-07,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,40.0,40.0,sheet,W01,N12,True,False,True,False,False,True,"I,III","I,III"
2026-01-08,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,40.0,40.0,sheet,W01,O12,True,False,True,False,False,True,"I,III","I,III"
2026-01-09,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,40.0,40.0,sheet,W01,P12,True,False,True,False,False,True,"I,III","I,III"
2026-01-10,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,40.0,40.0,sheet,W01,Q12,True,False,True,False,False,True,"I,III","I,III"
2026-01-11,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,40.0,40.0,sheet,W01,R12,True,False,True,False,False,True,"I,III","I,III"
2026-01-12,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,40.0,40.0,sheet,W01,S12,True,False,True,False,False,True,"I,III","I,III"
2026-01-13,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,40.0,40.0,sheet,W01,T12,True,False,True,False,False,True,"I,III","I,III"
2026-01-14,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,40.0,40.0,sheet,W01,U12,True,False,True,False,False,True,"I,III","I,III"
2026-01-15,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,40.0,40.0,sheet,W01,V12,True,False,True,False,False,True,"I,III","I,III"
2026-01-16,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,40.0,40.0,sheet,W01,W12,True,False,True,False,False,True,"I,III","I,III"
2026-01-17,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,40.0,40.0,sheet,W01,X12,True,False,True,False,False,True,"I,III","I,III"
2026-01-18,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,40.0,40.0,sheet,W01,Y12,True,False,True,False,False,True,"I,III","I,III"
2026-01-19,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,40.0,40.0,sheet,W01,Z12,True,False,True,False,False,True,"I,III","I,III"
2026-01-20,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,40.0,40.0,sheet,W01,AA12,True,False,True,False,False,True,"I,III","I,III"
2026-01-21,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,40.0,40.0,sheet,W01,AB12,True,False,True,False,False,True,"I,III","I,III"
2026-01-22,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,20.0,20.0,sheet,W01,AC12,True,False,True,False,False,True,"I,III","I,III"
2026-01-23,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,20.0,20.0,sheet,W01,AD12,True,False,True,False,False,True,"I,III","I,III"
2026-01-24,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,20.0,20.0,sheet,W01,AE12,True,False,True,False,False,True,"I,III","I,III"
2026-01-25,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,20.0,20.0,sheet,W01,AF12,True,False,True,False,False,True,"I,III","I,III"
2026-01-26,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,20.0,20.0,sheet,W01,AG12,True,False,True,False,False,True,"I,III","I,III"
2026-01-27,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,20.0,20.0,sheet,W01,AH12,True,False,True,False,False,True,"I,III","I,III"
2026-01-28,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,20.0,20.0,sheet,W01,AI12,True,False,True,False,False,True,"I,III","I,III"
2026-01-29,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,20.0,20.0,sheet,W01,AJ12,True,False,True,False,False,True,"I,III","I,III"
2026-01-30,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,20.0,20.0,sheet,W01,AK12,True,False,True,False,False,True,"I,III","I,III"
2026-01-31,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,20.0,20.0,sheet,W01,AL12,True,False,True,False,False,True,"I,III","I,III"
2026-02-01,CH-06-176,V70FN0001-20.00K Flatting paste,kilo,kg,20.0,20.0,sheet,W01,AM12,True,False,True,False,False,True,"I,III","I,III"
2025-12-29,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,88.0,88.0,sheet,W01,E13,True,True,True,False,True,True,"I,II,III","I,II,III"
2025-12-30,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,80.0,80.0,sheet,W01,F13,True,True,True,False,True,True,"I,II,III","I,II,III"
2025-12-31,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,76.0,76.0,sheet,W01,G13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-01,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,76.0,76.0,sheet,W01,H13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-02,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,76.0,76.0,sheet,W01,I13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-03,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,72.0,72.0,sheet,W01,J13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-04,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,72.0,72.0,sheet,W01,K13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-05,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,72.0,72.0,sheet,W01,L13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-06,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,72.0,72.0,sheet,W01,M13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-07,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,68.0,68.0,sheet,W01,N13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-08,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,68.0,68.0,sheet,W01,O13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-09,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,60.0,60.0,sheet,W01,P13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-10,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,56.0,56.0,sheet,W01,Q13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-11,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,56.0,56.0,sheet,W01,R13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-12,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,56.0,56.0,sheet,W01,S13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-13,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,112.0,112.0,sheet,W01,T13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-14,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,112.0,112.0,sheet,W01,U13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-15,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,104.0,104.0,sheet,W01,V13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-16,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,100.0,100.0,sheet,W01,W13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-17,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,96.0,96.0,sheet,W01,X13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-18,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,96.0,96.0,sheet,W01,Y13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-19,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,96.0,96.0,sheet,W01,Z13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-20,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,84.0,84.0,sheet,W01,AA13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-21,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,72.0,72.0,sheet,W01,AB13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-22,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,72.0,72.0,sheet,W01,AC13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-23,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,72.0,72.0,sheet,W01,AD13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-24,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,56.0,56.0,sheet,W01,AE13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-25,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,56.0,56.0,sheet,W01,AF13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-26,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,56.0,56.0,sheet,W01,AG13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-27,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,76.0,76.0,sheet,W01,AH13,True,True,True,False,True,True,"I,II,III","I,II,III"
2026-01-28,CH-06-181,230:055/B-4.00K PU HARDENER V66VY0055-004.00KIO,kilo,kg,68.0,68.0,sheet,W01,AI13,True,True,True,False,True,True,"I,II,III","I,II,III"
